t	N	N	N	22620	2	1	8	0	0
t	N	N	N	22860	2	1	8	0	0
t	N	N	N	23220	0	1	8	0	0
t	N	N	N	23700	0	1	8	0	0
t	N	N	N	23520	0	1	8	0	0
t	N	N	N	23940	0	1	8	0	0
t	N	N	N	23160	2	1	8	0	0
t	N	N	N	24000	2	1	8	0	0
t	N	N	N	22320	2	1	8	0	0
t	N	N	N	24540	2	1	8	0	0
t	N	N	N	24780	2	1	8	0	0
t	N	N	N	24840	0	1	8	0	0
t	N	N	N	25140	2	1	8	0	0
t	N	N	N	25380	2	1	8	0	0
t	N	N	N	25620	2	1	8	0	0
t	N	N	N	25680	0	1	8	0	0
t	N	N	N	25920	0	1	8	0	0
t	N	N	N	25980	2	1	8	0	0
t	N	N	N	26520	2	1	8	0	0
t	N	N	N	26700	0	1	8	0	0
t	N	N	N	26940	2	1	8	0	0
t	N	N	N	27360	2	1	8	0	0
t	N	N	N	27600	2	1	8	0	0
t	N	N	N	27720	2	1	8	0	0
t	N	N	N	27840	0	1	8	0	0
t	N	N	N	28140	2	1	8	0	0
t	N	N	N	29280	2	1	8	0	0
t	N	N	N	29760	0	1	8	0	0
t	N	N	N	30480	0	1	8	0	0
t	N	N	N	31200	2	1	8	0	0
t	N	N	N	31140	0	1	8	0	0
t	N	N	N	31380	2	1	8	0	0
t	N	N	N	32160	2	1	8	0	0
t	N	N	N	33000	0	1	8	0	0
t	N	N	N	34260	2	1	8	0	0
t	N	N	N	34440	0	1	8	0	0
t	N	N	N	34620	2	1	8	0	0
t	N	N	N	34860	0	1	8	0	0
t	N	N	N	35160	2	1	8	0	0
t	N	N	N	35880	0	1	8	0	0
t	N	N	N	35400	0	1	8	0	0
t	N	N	N	35040	2	1	8	0	0
t	N	N	N	35760	2	1	8	0	0
t	N	N	N	36000	2	1	8	0	0
t	N	N	N	36360	2	1	8	0	0
t	N	N	N	37140	2	1	8	0	0
t	N	N	N	37920	0	1	8	0	0
t	N	N	N	38820	2	1	8	0	0
t	N	N	N	39720	0	1	8	0	0
t	N	N	N	40440	2	1	8	0	0
t	N	N	N	41220	0	1	8	0	0
t	N	N	N	41640	0	1	8	0	0
t	N	N	N	42060	0	1	8	0	0
t	N	N	N	42060	0	1	8	0	0
t	N	N	N	42480	0	1	8	0	0
t	N	N	N	42900	0	1	8	0	0
t	N	N	N	42900	0	1	8	0	0
t	N	N	N	43320	0	1	8	0	0
t	N	N	N	43740	0	1	8	0	0
t	N	N	N	43740	0	1	8	0	0
t	N	N	N	44160	0	1	8	0	0
t	N	N	N	44580	0	1	8	0	0
t	N	N	N	44580	0	1	8	0	0
t	N	N	N	44940	0	1	8	0	0
t	N	N	N	47400	0	1	8	0	0
t	N	N	N	45360	0	1	8	0	0
t	N	N	N	45780	0	1	8	0	0
t	N	N	N	46620	0	1	8	0	0
t	N	N	N	41160	2	1	8	0	0
t	N	N	N	42000	2	1	8	0	0
t	N	N	N	42840	2	1	8	0	0
t	N	N	N	43680	2	1	8	0	0
t	N	N	N	44520	2	1	8	0	0
t	N	N	N	45300	2	1	8	0	0
t	N	N	N	40800	1	1	8	0	0
t	N	N	N	40500	0	1	8	0	0
t	N	N	N	40680	2	1	8	0	0
t	N	N	N	46200	2	1	8	0	0
t	N	N	N	46980	2	1	8	0	0
t	N	N	N	46260	2	1	8	0	0
t	N	N	N	46680	0	1	8	0	0
t	N	N	N	47880	2	1	8	0	0
t	N	N	N	48300	2	1	8	0	0
t	N	N	N	48660	0	1	8	0	0
t	N	N	N	49260	2	1	8	0	0
t	N	N	N	49680	0	1	8	0	0
t	N	N	N	49500	0	1	8	0	0
t	N	N	N	47940	2	1	8	0	0
t	N	N	N	48240	2	1	8	0	0
t	N	N	N	49080	2	1	8	0	0
t	N	N	N	49860	2	1	8	0	0
t	N	N	N	50160	0	1	8	0	0
t	N	N	N	50460	2	1	8	0	0
t	N	N	N	50220	0	1	8	0	0
t	N	N	N	50640	2	1	8	0	0
t	N	N	N	50820	2	1	8	0	0
t	N	N	N	51300	2	1	8	0	0
t	N	N	N	51600	2	1	8	0	0
t	N	N	N	51060	0	1	8	0	0
t	N	N	N	51960	0	1	8	0	0
t	N	N	N	52140	2	1	8	0	0
t	N	N	N	52500	2	1	8	0	0
t	N	N	N	52800	2	1	8	0	0
t	N	N	N	52860	0	1	8	0	0
t	N	N	N	53160	2	1	8	0	0
t	N	N	N	53460	2	1	8	0	0
t	N	N	N	53820	2	1	8	0	0
t	N	N	N	53520	0	1	8	0	0
t	N	N	N	54180	2	1	8	0	0
t	N	N	N	54540	2	1	8	0	0
t	N	N	N	54720	0	1	8	0	0
t	N	N	N	54840	2	1	8	0	0
t	N	N	N	55080	2	1	8	0	0
t	N	N	N	55440	2	1	8	0	0
t	N	N	N	55620	0	1	8	0	0
t	N	N	N	55740	2	1	8	0	0
t	N	N	N	56100	2	1	8	0	0
t	N	N	N	56460	0	1	8	0	0
t	N	N	N	56880	2	1	8	0	0
t	N	N	N	56160	2	1	8	0	0
t	N	N	N	56520	0	1	8	0	0
t	N	N	N	57120	0	1	8	0	0
t	N	N	N	57360	2	1	8	0	0
t	N	N	N	57540	0	1	8	0	0
t	N	N	N	57720	2	1	8	0	0
t	N	N	N	57900	2	1	8	0	0
t	N	N	N	58200	2	1	8	0	0
t	N	N	N	58440	0	1	8	0	0
t	N	N	N	58620	2	1	8	0	0
t	N	N	N	58740	0	1	8	0	0
t	N	N	N	58980	0	1	8	0	0
t	N	N	N	59160	2	1	8	0	0
t	N	N	N	59400	2	1	8	0	0
t	N	N	N	59520	0	1	8	0	0
t	N	N	N	59820	2	1	8	0	0
t	N	N	N	59880	0	1	8	0	0
t	N	N	N	60240	2	1	8	0	0
t	N	N	N	60420	2	1	8	0	0
t	N	N	N	60660	0	1	8	0	0
t	N	N	N	60840	0	1	8	0	0
t	N	N	N	61080	2	1	8	0	0
t	N	N	N	61140	0	1	8	0	0
t	N	N	N	61440	2	1	8	0	0
t	N	N	N	61500	0	1	8	0	0
t	N	N	N	62040	2	1	8	0	0
t	N	N	N	62220	0	1	8	0	0
t	N	N	N	62400	2	1	8	0	0
t	N	N	N	62700	2	1	8	0	0
t	N	N	N	62880	2	1	8	0	0
t	N	N	N	63000	0	1	8	0	0
t	N	N	N	63180	2	1	8	0	0
t	N	N	N	63300	2	1	8	0	0
t	N	N	N	63660	0	1	8	0	0
t	N	N	N	63840	2	1	8	0	0
t	N	N	N	64020	2	1	8	0	0
t	N	N	N	64320	0	1	8	0	0
t	N	N	N	64500	2	1	8	0	0
t	N	N	N	64620	0	1	8	0	0
t	N	N	N	64920	0	1	8	0	0
t	N	N	N	65280	0	1	8	0	0
t	N	N	N	65400	2	1	8	0	0
t	N	N	N	65640	2	1	8	0	0
t	N	N	N	66060	2	1	8	0	0
t	N	N	N	66240	2	1	8	0	0
t	N	N	N	66360	0	1	8	0	0
t	N	N	N	66660	0	1	8	0	0
t	N	N	N	66780	2	1	8	0	0
t	N	N	N	67020	2	1	8	0	0
t	N	N	N	67080	0	1	8	0	0
t	N	N	N	67380	0	1	8	0	0
t	N	N	N	66540	2	1	8	0	0
t	N	N	N	67260	2	1	8	0	0
t	N	N	N	67680	1	1	8	0	0
t	N	N	N	68040	0	1	8	0	0
t	N	N	N	68400	2	1	8	0	0
t	N	N	N	68820	0	1	8	0	0
t	N	N	N	68820	0	1	8	0	0
t	N	N	N	69240	0	1	8	0	0
t	N	N	N	69660	0	1	8	0	0
t	N	N	N	69660	0	1	8	0	0
t	N	N	N	70020	2	1	8	0	0
t	N	N	N	70440	0	1	8	0	0
t	N	N	N	68880	2	1	8	0	0
t	N	N	N	70500	2	1	8	0	0
t	N	N	N	70860	2	1	8	0	0
t	N	N	N	71280	2	1	8	0	0
t	N	N	N	71280	2	1	8	0	0
t	N	N	N	71640	2	1	8	0	0
t	N	N	N	72060	0	1	8	0	0
t	N	N	N	70500	2	1	8	0	0
t	N	N	N	72120	2	1	8	0	0
t	N	N	N	68460	0	1	8	0	0
t	N	N	N	70080	0	1	8	0	0
t	N	N	N	71700	0	1	8	0	0
t	N	N	N	72480	0	1	8	0	0
t	N	N	N	72900	0	1	8	0	0
t	N	N	N	72900	0	1	8	0	0
t	N	N	N	73260	2	1	8	0	0
t	N	N	N	73680	0	1	8	0	0
t	N	N	N	72120	2	1	8	0	0
t	N	N	N	73740	2	1	8	0	0
t	N	N	N	74100	2	1	8	0	0
t	N	N	N	74520	2	1	8	0	0
t	N	N	N	74520	2	1	8	0	0
t	N	N	N	74880	2	1	8	0	0
t	N	N	N	75300	0	1	8	0	0
t	N	N	N	73740	2	1	8	0	0
t	N	N	N	75360	2	1	8	0	0
t	N	N	N	73320	0	1	8	0	0
t	N	N	N	74940	0	1	8	0	0
t	N	N	N	74160	0	1	8	0	0
t	N	N	N	74580	0	1	8	0	0
t	N	N	N	75000	0	1	8	0	0
t	N	N	N	75420	2	1	8	0	0
t	N	N	N	75360	2	1	8	0	0
t	N	N	N	75720	2	1	8	0	0
t	N	N	N	76140	2	1	8	0	0
t	N	N	N	76140	2	1	8	0	0
t	N	N	N	76500	2	1	8	0	0
t	N	N	N	76920	0	1	8	0	0
t	N	N	N	75360	2	1	8	0	0
t	N	N	N	76980	2	1	8	0	0
t	N	N	N	76560	0	1	8	0	0
t	N	N	N	75780	0	1	8	0	0
t	N	N	N	76200	0	1	8	0	0
t	N	N	N	76620	0	1	8	0	0
t	N	N	N	77040	2	1	8	0	0
t	N	N	N	76980	2	1	8	0	0
t	N	N	N	77340	2	1	8	0	0
t	N	N	N	77760	2	1	8	0	0
t	N	N	N	77760	2	1	8	0	0
t	N	N	N	78120	2	1	8	0	0
t	N	N	N	78540	0	1	8	0	0
t	N	N	N	76980	2	1	8	0	0
t	N	N	N	78600	2	1	8	0	0
t	N	N	N	78180	0	1	8	0	0
t	N	N	N	77400	0	1	8	0	0
t	N	N	N	77820	0	1	8	0	0
t	N	N	N	78240	0	1	8	0	0
t	N	N	N	78660	2	1	8	0	0
t	N	N	N	79140	2	1	8	0	0
t	N	N	N	79440	2	1	8	0	0
t	N	N	N	79680	0	1	8	0	0
t	N	N	N	79980	0	1	8	0	0
t	N	N	N	80220	2	1	8	0	0
t	N	N	N	80340	2	1	8	0	0
t	N	N	N	80520	2	1	8	0	0
t	N	N	N	80580	0	1	8	0	0
t	N	N	N	80820	0	1	8	0	0
t	N	N	N	80880	2	1	8	0	0
t	N	N	N	79200	0	1	8	0	0
t	N	N	N	79740	2	1	8	0	0
t	N	N	N	81240	2	1	8	0	0
t	N	N	N	81660	2	1	8	0	0
t	N	N	N	82020	2	1	8	0	0
t	N	N	N	82440	2	1	8	0	0
t	N	N	N	82860	2	1	8	0	0
t	N	N	N	83220	2	1	8	0	0
t	N	N	N	83280	0	1	8	0	0
t	N	N	N	82500	0	1	8	0	0
t	N	N	N	83640	2	1	8	0	0
t	N	N	N	84060	0	1	8	0	0
t	N	N	N	84480	2	1	8	0	0
t	N	N	N	84120	2	1	8	0	0
t	N	N	N	85320	2	1	8	0	0
t	N	N	N	85680	2	1	8	0	0
t	N	N	N	86880	0	1	8	0	0
t	N	N	N	87240	2	1	8	0	0
t	N	N	N	87060	2	1	8	0	0
t	N	N	N	88140	2	1	8	0	0
t	N	N	N	88740	0	1	8	0	0
t	N	N	N	88560	0	1	8	0	0
t	N	N	N	88920	2	1	8	0	0
t	N	N	N	89820	2	1	8	0	0
t	N	N	N	90420	2	1	8	0	0
t	N	N	N	90180	2	1	8	0	0
t	N	N	N	90600	0	1	8	0	0
t	N	N	N	91500	2	1	8	0	0
t	N	N	N	92340	2	1	8	0	0
